,Unnamed: 0,title,author,genre,platform,story,rate,keywords
80,80,스터디그룹휴재,신형욱 / 유승연,"스토리, 액션",네이버 웹툰,최악의 깡패소굴 유성공고. 교내 유일 스터디그룹의 피튀기는 생존기,9.96,"['공고', '교내', '그룹', '소굴', '유성']"
81,81,여기,맷집왕,"스토리, 드라마",네이버 웹툰,"게임회사의 인사팀에서 일하게 된 1년 차 직장인 조승훈.
인간의 모습을 한 악마 상사와 함께 회사를 급성장시키게 되는데…
성장의 이면에 있는 악마의 진짜 목표는 무엇이며, 
이를 깨달은 인간은 과연 어떤 선택을 하게 될 것인가.",9.89,"['목표', '인간', '무엇', '상사', '게임']"
82,82,피노키오,망순,"스토리, 스릴러",네이버 웹툰,"다시 돌아온 고향. 
그리고 이곳에서 일어나는 원인 불명의 실종사건. 

""이것은 공포 웹툰이 아니다."" 
그녀의 거짓말을 믿지 마세요...",9.77,"['고향', '공포', '다시', '사건', '불명']"
83,83,정순애,아르몽,"스토리, 드라마",네이버 웹툰,"미각을 잃은 사람도 이곳에 오면 ""맛있다""를 외칩니다!!
따뜻한 집밥과 사람 사는 냄새가 나는 힐링공간 정순애식당에 어서오세요~",9.98,"['공간', '순애', '냄새', '식당', '어서']"
84,84,미래의,구아진,"스토리, 스릴러",네이버 웹툰,"저주를 풀기 위한 단 한 가지의 방법. 
소중한 것들을 지키기 위한 기묘한 소녀의 퇴마가 시작된다.",9.98,"['방법', '가지', '마가', '소녀', '시작']"
85,85,소심한,한민기,"스토리, 로맨스",네이버 웹툰,"소심해서 좋아하는 사람에게 말도 못 붙이고 
친구들에게 늘 무시 당하기 일수라면? 

당신의 설렘이 현실이 되는
일러스트 동아리 팔레트로 오세요",9.96,"['붙이', '당신', '동아리', '라면', '러스트']"
86,86,한강예찬,김8,"스토리, 드라마",네이버 웹툰,"겉보기엔 좋아보이지만 속은 썩었어! 가식에 지친 현대인의 현타 도미노.
고교동창생 한세련/강아영/예은지/차안나의 관계, 그리고 이야기.",9.95,"['겉보기', '보이', '가식', '고교', '관계']"
87,87,하루달콤,은유,"스토리, 드라마",네이버 웹툰,"잊지 못할 추억의 음식, 그 안에 담긴 소중한 이야기.",9.9,"['음식', '이야기', '추억']"
88,88,삶이,김지수,"스토리, 로맨스",네이버 웹툰,"재벌 3세들과 친해진 가난한 대학생!
그녀는 솔직해질 수 있을까?",9.94,"['대학생', '솔직', '재벌']"
89,89,먹지마세요,노도 / 비버,"스토리, 판타지",네이버 웹툰,"달콤한 복숭아 소년(?)
요괴와 귀신들에게 쫓기다.",9.94,"['귀신', '복숭아', '소년', '요괴']"
90,90,캡틴,소망,"스토리, 로맨스",네이버 웹툰,"캡틴 비앙카
모두가 원하던 새로운 영웅의 등장!!

한가로운 해변 마을, 여관에서 허드렛일을 하는 청년 레온은 뜻밖의 손님을 만나게 된다. 
해적인 줄만 알았던 무시무시한 분위기의 손님, 
비앙카는 희귀한 해양생물을 찾아내서 보호하는 나름(?) 착한 사람. 

그녀와 함께 소매치기 펭귄, 딸기 거북이, 사기꾼 해달 등을 만나게 되면서 
레온은 점차 비앙카의 매력에 빠지게 된다.
한편, 희귀한 해양생물이 유독 많이 등장하는 이 마을이 심상치 않음을 직감한 비앙카 앞에 
철천지 원수(?) 실버단의 디고르가 나타나고, 비앙카에게 연정을 숨기지 않는 
디고르를 보며 레온은 마음이 복잡해지기만 하는데...

지금까지의 판타지와는 결이 다르다!
한 번 보면 빠져나올 수 없는 캡틴 비앙카의 매력―!!",9.6,"['비앙카', '생물', '희귀', '해양', '등장']"
91,91,리안소울의,신진오 / 박희정,"스토리, 판타지",네이버 웹툰,녹안'을 가진 신비한 소녀 소울과 천재 사이코패스 리안. 미스테리한 '저주계' 사건을 해결하기 위해 의기투합하다.,9.75,"['소녀', '저주', '천재', '테리', '투합']"
92,92,안녕,켄타,"스토리, 감성",네이버 웹툰,"전쟁 후 홀로 남은 소년 로이.
자신을 챙겨준 고양이 모모로의 죽음을 받아들이지 못하고 헤매는데...
외톨이 소년 로이의 가슴 아프지만 따뜻한 이야기",9.98,"['외톨이', '가슴', '고양이', '로이', '모로']"
93,93,불발소년,곤세,"에피소드, 드라마",네이버 웹툰,"킬러소년 민준, 소녀를 만나고 삶이 달라지다
어렸을 때부터 프로 킬러로 교육받고 자란 민준은 
어느날 수학여행에서 한 소녀를 만나게 되고 
감정이 없는 그에게 감정이라는 것이 자라나기 시작한다.",9.88,"['감정', '교육', '소녀', '수학여행', '소년']"
94,94,경비,이영곤,"스토리, 액션",네이버 웹툰,"지난 인생이 후회스러운 건달 출신의 60대 아파트 경비원 '두만'과 남은 인생이 막막한 20대 흥신소 직원 '새봄'
거대한 범죄 세력에 맞서기 위해 힘을 합쳤다!",9.95,"['위해', '인생', '건달', '새봄', '아파트']"
95,95,틴맘,theterm,"스토리, 드라마",네이버 웹툰,"나 혼자서 잘 할수 있을까?
어린 엄마의 좌충우돌 육아일기",7.43,"['육아', '엄마', '일기', '좌충우돌', '혼자']"
96,96,냐한남자,올소,"스토리, 로맨스",네이버 웹툰,"냥줍을 잘못하면...남자친구가 생깁니다(?)

그들의 기묘한 동거가 시작되는 순간,
오늘부터 당신도 '춘배'의 매력에 헤어나올 수 없습니다.",9.98,"['당신', '동거', '매력', '순간', '시작']"
97,97,신상,신상윤,"옴니버스, 스릴러",네이버 웹툰,"예상을 뒤엎을 연극의 막이 올랐다.
당신의 상상, 그 이상의 것",9.75,"['당신', '뒤엎', '상상', '연극', '예상']"
98,98,그놈은,혜진양,"스토리, 로맨스",네이버 웹툰,"요즘 것들은 랜덤채팅 한다고? 
2000년대엔 게임 ♨정모♨가 있었다!
그곳에서 만난 그 남자 흑.염.룡.",9.97,"['게임', '남자', '랜덤', '만난', '요즘']"
99,99,공방의,박소희,"스토리, 로맨스",네이버 웹툰,"저주를 받은 자, 저주를 건 자, 저주를 수호하는 자-
괴상한 저주를 둘러싼 세 가문의 이야기.
영국 공작가의 아들과 마녀의 후손 그리고 저주를 수호하는 자의 
후손이 벌이는 삼각관계!",9.78,"['영국', '가문', '마녀', '삼각관계', '수호']"
100,100,얌전한,JQ / 이진영,"스토리, 드라마",네이버 웹툰,"바라보기만 했던 그 사람이 아내를 잃었다. 
미쳤어! 난 결혼했잖아…",9.02,"['사람', '아내', '결혼']"
101,101,셧업앤댄스,이은재,"스토리, 드라마",네이버 웹툰,"아이돌 연습생 5년. 오디션 프로그램 탈락. 학교로 돌아왔다.
에어로빅부??? 제발 날 내버려 둬! 난 이제 조용히 살고 싶다고!",9.97,"['아이', '연습생', '오디션', '탈락', '프로그램']"
102,102,악령주의보,토마토모닝,"스토리, 액션",네이버 웹툰,"귀신을 보는 소녀 순심. 
어느 날, 외면하고 싶었던 사건에 뛰어들다...?!
나에게는... 귀신이 보인다...!",9.84,"['귀신', '사건', '소녀', '외면']"
103,103,Here,D JUN,"스토리, 로맨스",네이버 웹툰,"학교 최고의 인싸 선배 현우, 말 없고 무뚝뚝한 아싸 신입생 재환
성격도 생각도 반대인 두 사람의 만남은 악연? 아니면 인연?
입학식에서 만나 특별한 사이(?)가 될 두 사람의 이야기",9.68,"['생각', '선배', '반대', '이야기', '만남']"
104,104,오늘도,하찌,"스토리, 로맨스",네이버 웹툰,"우리 주변에 진짜 큐피드가 있다면 믿으시겠어요?
큐피드의 사랑만들기 대작전 시작합니다.",9.73,"['큐피드', '만들기', '사랑', '시작', '작전']"
105,105,저세상,꾀돌이,"스토리, 액션",네이버 웹툰,"외모때문에 일진으로 오해받지만 속마음은 여린 최강희에게 싸움고수 할머니 영혼이 빙의되었다?!
입학하자마자 의강고 서열 1위 일진짱이 된 '최강희'! 무서운 인상과 살벌한 말투에 모두가 그 앞에만 서면 벌벌 떨며 도망치지만... 사실 그는 친구 100명 만들기가 소원인 마음씨 착한 여린 소년이었다!
어느날 우연히 10년 전에 돌아가신 할머니의 유골함을 떨어트린 손자 강희에게 할머니의 영혼이 빙의되는데...
핵인싸 싸움고수 할머니가 빙의된 상태로 펼쳐지는 강희의 파란만장한 학교생활! 숨겨진 할머니의 비밀권법! 강희야 가자!!",9.95,"['일진', '강희', '싸움', '고수', '영혼']"
106,106,모럴센스,겨울,"스토리, 로맨스",네이버 웹툰,"일반인들과는 '아주 조금' 남다른 성향을 지닌 한 남자, 꿈에 그리던 '주인님'을 만나다?!
오해와 진실 사이에서 아슬아슬 피어나는, 아주 조금(?) 남다를 뿐인 로맨스!",9.96,"['아주', '조금', '사이', '일반인', '남자']"
107,107,지구멸망버튼,박장고 / 신동구,"스토리, 액션",네이버 웹툰,"갑자기 생겨난 의문의 빨간 버튼
그리고 필사적으로 버튼을 지켜내려는 자들
빨간 버튼을 누르면 지구가 멸망한다고!?",9.73,"['갑자기', '버튼', '의문', '필사', '지구']"
108,108,[드라마원작],나,"스토리, 로맨스",네이버 웹툰,"인간이 되고자 900년간 노력해왔지만  불의의 사고로 한 여대생에게 여우구슬을 빼앗기게 된 (잘생긴) 구미호 어르신.
어르신은 사태를 해결하기 위해 그녀에게 동거를 제안하게 되는데...",9.97,"['구미호', '구슬', '동거', '사고', '어르신']"
109,109,손아귀,황정훈,"스토리, 스릴러",네이버 웹툰,"직장인 브이로그를 운영중인 소진.
알 수 없는 살인사건에 휘말리다.",9.93,"['로그', '말리', '사건', '브이', '운영']"
110,110,킬더킹휴재,마사토끼 / joana,"스토리, 드라마",네이버 웹툰,"왕의 재능이란 무엇일까?
왕좌의 새로운 주인, 진정한 왕에 걸맞는 재능을 가려내는 게임이 시작된다!",9.65,"['재능', '게임', '시작', '왕좌', '주인']"
111,111,그날,이언,"스토리, 드라마",네이버 웹툰,"기숙학교에서 펼쳐지는 미스터리 스릴러!
전학생 양이영은 교실에서 옛 친구를 마주치게 되지만...
눈에 띄게 변해버린 그 아이, 무슨 일이 있었던 걸까?",9.97,"['교실', '기숙', '무슨', '아이', '전학생']"
112,112,블루투스,국승원,"스토리, 판타지",네이버 웹툰,"탐사선의 폭발!
우주 한가운데 홀로 남겨진 우주 비행사.
이 광활하고 고독한 싸움에서 
그는 과연 살아남을 수 있을까?",7.28,"['가운데', '고독', '비행사', '과연', '탐사선']"
113,113,관계의,김용키,"스토리, 스릴러",네이버 웹툰,"&lt;타인은 지옥이다&gt; 김용키 작가의 신작!
여자친구와 함께 떠난, 비경에 숨겨진 펜션으로의 여름휴가.
하지만 불쾌한 펜션 주인을 시작으로 주인공의 트라우마를 끄집어내는 끔찍한 만남들이 이어진다.
지옥으로 치닫는 사건과 사고.. 이제 모든 것을 끝낼 때가 왔다.",9.77,"['지옥', '김용', '만남', '시작', '여름']"
114,114,지랄발광,김인호,"스토리, 드라마",네이버 웹툰,청춘이 질주한다. 그곳에 꿈이 있으니까! 화려한 농구와 청춘의 프리스타일,9.43,"['농구', '스타일', '질주', '프리', '청춘']"
115,115,신의,장래혁,"스토리, 판타지",네이버 웹툰,"퇴마계의 신개념 영웅!
프로그래머 난새의 마계 전투가 시작된다!",9.71,"['개념', '시작', '영웅', '프로그래머', '전투']"
116,116,후기,조석,"스토리, 스릴러",네이버 웹툰,무가지에 연재되던 삼류 소설이 사실은 누군가의 살인 후기였다!,9.95,"['가지', '누군가', '사실', '삼류', '살인']"
117,117,9등급,아백,"스토리, 드라마",네이버 웹툰,"한번호로 찍어도 받기힘들다는 9등급을 받는 이인범
공부를 못한다는 이유로 온갖 괄시를 받다가 복수를 위해 1등급을 노리게 되고
이를 돕기 위한 만화가 지망생 과외선생의 특훈을 받게 되는데...",9.26,"['돕기', '등급', '과외', '선생', '공부']"
118,118,FM보이,육일공,"스토리, 로맨스",네이버 웹툰,"걸어 다니는 도덕 교과서라고 불릴 정도로 정석을 따르는 FM 고등학생 오사랑.
그에겐 특별한 비밀이 있는데 그것은 바로... ""오직 고운 말들만 들린다”는 것이다!
반면, 타인의 나쁜 말이나 욕설은 그에게 잡음처럼 지직거리며 들릴 뿐이다.
잡음 섞인 세상 속에서 살아온 사랑은 어느 날, 티 없이 맑은 목소리를 가진 소녀 '리나'를 만난다.
사랑은 난생처음 설레는 감정을 느끼고 그녀를 따라 방송부까지 입부하게 되지만... 알고 보니 그녀는 욕쟁이?!
""나쁜 말을 해도 사람들에겐 고운 말로 번역되어 들리는"" 반전 소녀 소리나. 그러나 어째선지 사랑이에겐 통하지 않는다.
난생처음 욕이란 걸 생생히 들어본 '사랑'과 전교 최고 욕쟁이 '리나'의 쌍방향 의사소통 로맨스!",9.96,"['사랑', '처음', '난생', '소녀', '말로']"
119,119,비스타,유마,"스토리, 드라마",네이버 웹툰,"가수가 되려고 했지만 꿈을 잃고 방황하다
어렸을 때 만났던 그 아이를 만나고 다시 찾은 기회,
하지만 과거의 업보가 발목을 잡고마는데...",7.08,"['가수', '과거', '다시', '기회', '아이']"
120,120,남다른,꼬리,"스토리, 로맨스",네이버 웹툰,"단 한 번도 장학생을 놓쳐 본 적 없는 우등생 '강해라'! 그런 그녀가 장학생을 놓치는 계기로 등록금을 벌기 위해 담당 교수 밑에서 일을 하게 된다. 
어느 날 교수의 심부름으로 여우 바위와 뱀 바위를 조사하러 간다. 단순한 심부름일 줄만 알았는데… 그곳에서 마주하게 된 뜻밖의 사건!!
평범한 여대생이 정식 신(神)이 되려는 후보들의 평가자가 되어 벌어지는 좌충우돌 판타지 드라마!",9.88,"['심부름', '교수', '뜻밖', '마주', '사건']"
121,121,미스테리오소,송일곤 / 이제,"스토리, 감성",네이버 웹툰,"평범한?재능을?가졌지만, 대기업의?외동딸로?바이올린을?강요당하는?'지나'
천재적인?재능을?가졌지만, 가난한?운전사의?딸로?태어나?피아노를?포기한?'경미'
경미의?아버지가?지나네?운전사로?일하게?되면서?둘은?만나게?되고 음악이라는?고리를?통해?둘은?가까워진다.
음악과?함께한?사춘기?3년, 둘은?우정?그리고?점차?사랑을?느끼게?된다.
하지만?세상이?점점?그들을?방해하는데... ?과연?둘은?신비롭게?연주할?수?있을까?",9.9,"['음악', '사랑', '사춘기', '우정', '점차']"
