,id,title,author,day,genre,story,platform,age,free,complete,thumbnail,web,rate,title
316,323,스퍼맨 : 전하지 못한 이야기,하일권,토,"스토리, 판타지","현자단으로부터 또 한번 인류를 구한 스퍼맨이 이번엔 밀실에 갇혔다?
낯선 곳에서 눈을 뜬 스퍼맨에게 닥친 현실은 밀폐된 공간과 사라진 동료들.
각종 요상하고 민망한(?) 함정과 트랩을 맞닥뜨린 스퍼맨은 새로운 능력자들을 만나 위기를 해결해가는데... 
과연 살아서 이 곳을 탈출할 수 있을 것인가!",네이버 웹툰,18,1,0,https://shared-comic.pstatic.net/thumb/webtoon/775723/thumbnail/thumbnail_IMAG06_d33798d9-1484-4fd7-94a1-20c3001eb54a.jpg,https://comic.naver.com/webtoon/list?titleId=775723&amp;weekday=sat,9.88,스퍼맨 : 전하지 못한 이야기
317,325,욕망일기,김주인 / 박태준 만화회사,토,"옴니버스, 스릴러","[단편 옴니버스] &lt;외모지상주의&gt; &lt;인생존망&gt; &lt;싸움독학&gt;의 뒤를 이은 박태준 작가가 참여한 신작! 
인간이라면 누구나 가질 법한 욕망, 그리고 그 끝은 과연 행복일까, 파멸일까...
그가 그리는 새로운 세계로 빠져들어가보자",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/762071/thumbnail/thumbnail_IMAG06_7c9c36f4-2fa4-461f-a894-1b81f4972b29.jpg,https://comic.naver.com/webtoon/list?titleId=762071&amp;weekday=sat,9.59,욕망일기
318,326,힙한남자,혜니,토,"스토리, 로맨스","국내 요가복 회사 2위 ‘립앤힙’의 대표인 성가은,
그토록 찾던 물복반 딱복반 엉덩이를 만나다..?!
&lt;구구까까&gt; 혜니 작가의 신작!",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/758619/thumbnail/thumbnail_IMAG06_aef8876c-2793-449a-8ebb-8baca94ec290.jpg,https://comic.naver.com/webtoon/list?titleId=758619&amp;weekday=sat,9.88,힙한남자
319,327,아홉수 우리들,수박양,토,"스토리, 로맨스","연애, 직장, 시험 어느 하나 뜻대로 되지 않는 29살 봉우리, 차우리, 김우리. 
제대로 걸렸다! 아.홉.수!
우리들의 팩트폭행 로맨틱 코미디!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/724815/thumbnail/thumbnail_IMAG06_527a292f-3e17-42ed-b6a0-db8242cd1a76.jpg,https://comic.naver.com/webtoon/list?titleId=724815&amp;weekday=sat,9.98,아홉수 우리들
320,328,갓핑크,이상신 / 국중록,토,"스토리, 판타지","흥분하면 거대해지는 그놈!
박성기를 함부로 자극하지 마라?
생체병기 '핑크맨'의 신체 부위를 나눠가진 초능력자들이 펼치는 박진감 넘치는 액션",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/715159/thumbnail/thumbnail_IMAG06_629154d7-3075-4279-971e-c5f91c7e4bcf.jpg,https://comic.naver.com/webtoon/list?titleId=715159&amp;weekday=sat,9.93,갓핑크
321,329,나이트런,김성민,토,"스토리, 판타지","우주력 430년. 성간이동이 가능해져 별과 별을 이동하는 시대
인간은 괴수와 싸우고 있다. 기사와 함께.광활한 우주를 배경으로 판타지 SF가 다가온다.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/64997/thumbnail/title_thumbnail_20110515001535_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=64997&amp;weekday=sat,9.92,나이트런
322,330,청춘 블라썸,홍덕 / NEMONE,토,"옴니버스, 로맨스","이제 막 청춘을 시작하고 있는 아이들.
봄으로 가기 위한 그들의 성장통.",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/746834/thumbnail/thumbnail_IMAG06_82896298-9a9a-4024-a31f-231656db42b5.jpg,https://comic.naver.com/webtoon/list?titleId=746834&amp;weekday=sat,9.97,청춘 블라썸
323,332,나를 바꿔줘,이지호 / 호띠,토,"스토리, 드라마","수상한 생명보험에 드는 조건으로, 하루 아침에 내가 원하는 외모로 살 수 있게 된다면? 
인생을 바꾸기 위해 얼굴을 훔치다!",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/733280/thumbnail/thumbnail_IMAG06_a9244727-6352-4d43-862f-b8ddf26cade2.jpg,https://comic.naver.com/webtoon/list?titleId=733280&amp;weekday=sat,9.83,나를 바꿔줘
324,333,좀비 파이트,이저녁,토,"스토리, 액션","이안은 삶이 힘들어질수록 감정을 끄며 버텨낸다.
아버지의 폭력과 빚더미 뿐인 집안... 불행은 계속되었고 그의 신체는 점점 무감각해졌다.
통증까지 무감각해진 이안은 우연히 불법 격투 현장을 지나가다 제안을 받는다.
""경기에 참가하면, 이 바닥에 있는 돈 전부 줄게.""
불법 격투 경기장에서 살아남아야만 하는 그의 생존기가 시작된다!",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/765157/thumbnail/thumbnail_IMAG06_44a903e3-6052-49e6-9973-1dc6e4f2efa7.jpg,https://comic.naver.com/webtoon/list?titleId=765157&amp;weekday=sat,9.94,좀비 파이트
325,334,동트는 로맨스,유월,토,"스토리, 로맨스","필름이 끊긴 사이, 짝사랑 후배와 무슨 일이...?!
어리둥절해도 어쨌든 해는 뜬다, 귀염뽀짝 청춘로맨스",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/746285/thumbnail/thumbnail_IMAG06_3c7b1c10-5646-42da-83b0-c8da053cae9e.jpg,https://comic.naver.com/webtoon/list?titleId=746285&amp;weekday=sat,9.98,동트는 로맨스
326,335,어글리후드,미애,토,"스토리, 판타지","외계인이 유일신으로 군림한 미친 세상, 
바꾸고싶다면 사탄이 되어라",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/703630/thumbnail/thumbnail_IMAG06_afa21d9a-ea6c-42e0-957f-d0185c521f51.jpg,https://comic.naver.com/webtoon/list?titleId=703630&amp;weekday=sat,9.98,어글리후드
327,336,반드시 해피엔딩,"플아다, 불사 / 재림",토,"스토리, 로맨스","쇼윈도 부부를 끝내는 날, 남편이 죽었다.
슬픔에 잠긴 아내, 연우에게 100일의 시간이 다시 찾아온다!
연우는 남편, 선재의 죽음을 막기 위해 고군분투하는데…
 
두 번째 인생에서야 겨우 시작된 ‘진짜’ 결혼생활.
뒤늦게 썸 타는 부부의 아슬아슬 안달복달 생명유지 로맨스.
‘이번 생은 내가 반드시 해피엔딩으로 해줄 거예요!’",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/769568/thumbnail/thumbnail_IMAG06_0bd0ae84-6a8f-4d4a-a8ec-5e223893b5b5.jpg,https://comic.naver.com/webtoon/list?titleId=769568&amp;weekday=sat,9.95,반드시 해피엔딩
328,337,감 비서가 고장났다,"파란드, 퀀퀀 / 퀀퀀",토,"스토리, 로맨스","언제나와 같은 야근길, 붕어빵 사고 남은 돈으로 지른 로또에 무려 1등으로 당첨된 ‘유은’.
워라밸 없기로 악명높은 사장 ‘도혁’의 비서 일부터 당장 때려치우려 했지만… 

“제가 요즘… 감 비서 생각으로 머릿속이 가득 차 있거든요.”

사장님이 고장났… 아니, 밑도 끝도 없이 말랑말랑해졌다?
이제 와서 사람 흉내내도 소용없다며 밀어내려해도, 미남계를 곁들인 콤보 공격에 점점 흔들리는 유은. 
그녀는 알까, 도혁도 똑같은 생각을 하고 있다는 것을.

‘감 비서가 고장났다. 반드시 원래대로 고쳐놓고 말겠어.’",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/774706/thumbnail/thumbnail_IMAG06_2b8ece3b-ce0b-4dc5-ba39-7c7ff053724d.jpg,https://comic.naver.com/webtoon/list?titleId=774706&amp;weekday=sat,9.65,감 비서가 고장났다
329,338,피라미드 게임,달꼬냑,토,"스토리, 스릴러","매달 마지막 주 목요일 5교시, 잔혹한 서열게임이 시작된다.
이 섬뜩한 교실에서 전학생 성수지는 살아남을 수 있을까?",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/739127/thumbnail/thumbnail_IMAG06_d282d37b-0b34-4017-b199-c46d4a6caa83.jpg,https://comic.naver.com/webtoon/list?titleId=739127&amp;weekday=sat,9.96,피라미드 게임
330,339,메트로헌터,두엽 / 척준경,토,"스토리, 판타지","대한민국의 수도인 서울.
지하철역 곳곳에서 정체를 알 수 없는 몬스터들이 나타났다.
하지만 걱정하지 마라 이 위기에서 당신을 구원해 줄
해결사들이 있으니까.
우리는 그들을 ‘메트로 헌터’라고 부른다!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/774043/thumbnail/thumbnail_IMAG06_6e60fa30-a3e2-4e07-b661-43a396d46c6c.jpg,https://comic.naver.com/webtoon/list?titleId=774043&amp;weekday=sat,9.82,메트로헌터
331,340,남편을 만렙으로 키우려 합니다,"누오바, 유기농 / 컬린",토,"스토리, 로맨스","무심한 남편 때문에 외롭게 삶을 마감한 앰버. 회귀하여 결혼 첫날밤으로 돌아온다…! 전생을 되풀이하지 않기 위해 가난한 공작가를 부흥시키고, 남편과 깔끔하게 헤어지려 하는데… ""부인이 내키시는 대로 저를 대해주십시오."" 180도 달라진 남편의 모습에 당황스럽다!",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/774051/thumbnail/thumbnail_IMAG06_fb6dc706-5298-4986-9bce-68e849d4800c.jpg,https://comic.naver.com/webtoon/list?titleId=774051&amp;weekday=sat,9.94,남편을 만렙으로 키우려 합니다
332,342,지옥급식,둘기마요,토,"에피소드, 액션","힘의 논리로 지배되는 학교, 폭력에 노출된 학생과 방치하는 교사들... 
그곳에 양아치를 싫어하는 전학생이 왔다!
안전한 학교를 만들기 위한 전학생의 구조조정은 과연 성공할 수 있을까?",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/762277/thumbnail/thumbnail_IMAG06_46db2fc6-4231-43a6-beba-8458b40463f0.jpg,https://comic.naver.com/webtoon/list?titleId=762277&amp;weekday=sat,9.64,지옥급식
333,343,"나태 공자, 노력 천재 되다","doip, 이등별 / 도도문",토,"스토리, 판타지","잠을 도피처로 삼아 온 소년 아이른 파레이라.
사람들은 그를 나태 공자라 부르며 조롱했지만 그는 변할 생각이 없었다.
어느 날 어느 검사의 꿈을 꾸기 전까지는...
그것은 그저 묵묵히 수십 년간 검을 휘두르며 단련하는 한 재능 없는 사내에 관한 꿈이었다.",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/772853/thumbnail/thumbnail_IMAG06_50937456-5e9d-42b6-b9e7-3e24bb6f94b8.jpg,https://comic.naver.com/webtoon/list?titleId=772853&amp;weekday=sat,9.93,"나태 공자, 노력 천재 되다"
334,344,두번째 생일,스프링,토,"스토리, 스릴러","열여덟 번째 생일 날. 
차마 기억하고 싶지 않은 '그것'이 찾아왔다.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/739292/thumbnail/thumbnail_IMAG06_81b381b6-21a5-447a-909d-9d3bd4e4e89d.jpg,https://comic.naver.com/webtoon/list?titleId=739292&amp;weekday=sat,9.59,두번째 생일
335,345,주욱 같은 하루,미티 / 민영,토,"스토리, 드라마","구남친과 절친의 배신에도 악착같이 인생을 살아온 '오내리'
어느 날부터 매일 밤 12시가 지나면 아무도 그녀의 하루를 기억하지 못한다.
하지만 1000일이 지난 끝에 그녀의 어제를 기억하는 웹툰작가 '지금일'이 나타나고,
그녀는 쓰레기 같은 구남친 '현재승'에게 웹툰으로 복수하기로 하는데..",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/774300/thumbnail/thumbnail_IMAG06_760f11b1-302f-481b-af0c-7b124b36c10f.jpg,https://comic.naver.com/webtoon/list?titleId=774300&amp;weekday=sat,9.48,주욱 같은 하루
336,346,공유몽,주신 / 유령선,토,"스토리, 판타지","자각몽을 뛰어넘은 또 다른 꿈의 세계가 있다면?
꿈을 빼앗긴 자들이 모이는 곳",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/729047/thumbnail/thumbnail_IMAG06_40c6f77a-a143-4536-986d-53f2889d7d7e.jpg,https://comic.naver.com/webtoon/list?titleId=729047&amp;weekday=sat,9.91,공유몽
337,347,같은 학교 친구,유유,토,"스토리, 로맨스","항상 바른 자세를 하는 같은 반 친구 겨울이.
요한이는 그런 겨울이가 왠지 신경 쓰인다. 
그때 마침 짝이 된 두 사람. 가까워진 자리만큼 마음의 거리가 좁혀져 간다.
두근대는 심장 소리.
피어오르는 얼굴의 이 열기를 뭐라고 부르면 좋은 걸까?
어쩔 줄 모르는 소년소녀의 첫사랑 이야기.",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/774832/thumbnail/thumbnail_IMAG06_0fea7c87-82ce-423f-a94b-0f29d21ed6d7.jpg,https://comic.naver.com/webtoon/list?titleId=774832&amp;weekday=sat,9.97,같은 학교 친구
338,348,웰캄투실버라이프,솔녀,토,"에피소드, 일상","보고만 있어도 힐링되는 할아버지, 할머니와의 일상! 
라떼는 말이야~ 금지!! 황혼 청춘의 본격 소통 이야기",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/749456/thumbnail/thumbnail_IMAG06_a17268a4-a2ed-4a79-9f0e-e80038163ce5.jpg,https://comic.naver.com/webtoon/list?titleId=749456&amp;weekday=sat,9.98,웰캄투실버라이프
339,349,왕년엔 용사님,고샤 / 솔렘,토,"스토리, 판타지","동네 슈퍼 아줌마 '명옥'에게
어딘가 낯익은 불청객이 찾아온다.
""뭐?! 마왕을 봉인해달라니, 난 올해로 49살이라고!!""
2019 최강자전 대상 수상작!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/755744/thumbnail/thumbnail_IMAG06_f525c49b-eb57-4e95-a351-ecd9cf4d017b.jpg,https://comic.naver.com/webtoon/list?titleId=755744&amp;weekday=sat,9.94,왕년엔 용사님
340,350,단편.zip,웹툰작가,토,"옴니버스, 드라마","짧고 강렬하고 신선한 단편 모음zip.
장르, 소재, 설정, 길이 제한 없음!
매주 새로운 단편들이 공개된다!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/755581/thumbnail/thumbnail_IMAG06_02dcfe0c-d649-4a2e-ba01-b6b6427b5112.jpg,https://comic.naver.com/webtoon/list?titleId=755581&amp;weekday=sat,9.62,단편.zip
341,351,태백 : 튜토리얼 맨,이난 / 백세,토,"스토리, 판타지","초보스킬만 Lv.999!
자아를 갖게 된 튜토리얼 NPC의 모험기!!",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/755559/thumbnail/thumbnail_IMAG06_6d9ff566-f7d7-4ad0-8824-0676bef9cb97.jpg,https://comic.naver.com/webtoon/list?titleId=755559&amp;weekday=sat,9.92,태백 : 튜토리얼 맨
342,352,광해의 연인,유오디아 / 러시,토,"스토리, 로맨스","아빠를 구하기 위해 조선시대로 타임슬립 한 경민. 그리고 그곳에서 만난 광해군,
400년의 시간을 뛰어넘은 특별한 사랑이야기",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/750582/thumbnail/thumbnail_IMAG06_87ecc49b-0595-4c4d-a592-b8098ce1cb02.jpg,https://comic.naver.com/webtoon/list?titleId=750582&amp;weekday=sat,9.93,광해의 연인
343,353,먹이,외눈박이 / 박수봉,토,"옴니버스, 스릴러","‘불길한 것들이 현실로 넘어오기 시작했다’ 
귀신을 보는 아이들과 그들이 겪는 악몽 같은 이야기들.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/724274/thumbnail/thumbnail_IMAG06_af05520c-ad6a-4e16-85c8-8826c4979286.jpg,https://comic.naver.com/webtoon/list?titleId=724274&amp;weekday=sat,9.98,먹이
344,354,남자주인공의 여자사람친구입니다,류희온 / 카콘,토,"스토리, 로맨스","어느 날 눈을 떠보니 소설 속 악녀로 환생 해버렸다…?!
살기 위해서는 남자 주인공을 피해야만 한다!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/752340/thumbnail/thumbnail_IMAG06_7aa50cca-5162-4af9-b7da-58e8ce2ba685.jpg,https://comic.naver.com/webtoon/list?titleId=752340&amp;weekday=sat,9.93,남자주인공의 여자사람친구입니다
345,355,중매쟁이 아가 황녀님,"지미신,박카린 / 박카린",토,"스토리, 로맨스","피폐 소설 속 아가 황녀로 환생하게 된 주인공은,
자신을 키우면서 고생하는 이모를 위해 폭군 남주인 삼촌이 있는 궁으로 들어설 결심을 한다.
그런데 실제로 만난 삼촌은, 그저 애정결핍이 쪼~끔 있어보일 뿐인데..?
이모도 사랑하고 삼촌도 사랑하는, 아가 황녀님의 러블리 중매 소동",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/771065/thumbnail/thumbnail_IMAG06_05c53e23-ae85-48a9-81a5-dad41e5541c1.jpg,https://comic.naver.com/webtoon/list?titleId=771065&amp;weekday=sat,9.81,중매쟁이 아가 황녀님
346,356,군주,박산하,토,"스토리, 스포츠","천식 환자 '제갈길'은 종합격투기(MMA) 선수였던 형의 원한을 갚기 위해 필사적으로 MMA를 배운다.
MMA 카이저 헤비급 세계챔피언 '라이버다크게세이라'에게 도전하기 위해
무수한 강자들과 싸우며 꺾어 가는 전투과정이 펼쳐진다.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/762236/thumbnail/thumbnail_IMAG06_ee65e5f4-15a5-4a16-83ad-5441a1e01265.jpg,https://comic.naver.com/webtoon/list?titleId=762236&amp;weekday=sat,8.62,군주
347,357,내게 필요한 NO맨스,마그네슘,토,"스토리, 로맨스","한번도 연애감정을 느낀 적 없는 아연은 혼자 남을 두려움에 신을 원망한다.
그리고 갑자기 엄청난 남자들과 엮이기 시작하는데..?
2019 지상최대 공모전 3기 장려상 수상작!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/753975/thumbnail/thumbnail_IMAG06_8f06771e-cbd6-48f0-9ab3-9f6b9ae94c65.jpg,https://comic.naver.com/webtoon/list?titleId=753975&amp;weekday=sat,9.97,내게 필요한 NO맨스
348,358,누군가의 로섬,방농구,토,"스토리, 드라마","실연의 상처로 우울해 있던 찰나, 
상냥하게 말을 걸어온 그 남자.
하지만 가까워질수록 어딘가 쎄한 기분이 든다.
 
이 남자 로섬의 정체가 궁금하다.",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/742888/thumbnail/thumbnail_IMAG06_19bc07ee-0be7-4ab5-9861-4ce6a203e29d.jpg,https://comic.naver.com/webtoon/list?titleId=742888&amp;weekday=sat,9.95,누군가의 로섬
349,359,왕세자 입학도,무번,토,"스토리, 드라마","조선 후기, 성균관에 자그마한 신참이 들어온다! 
모종의 이유로 정체를 숨기고 성균관 유생이 된 
왕세자가 보고 겪는 체험! 민중의 현장!",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/739411/thumbnail/thumbnail_IMAG06_6c5c0376-38ac-485d-a992-1db1b63d7531.jpg,https://comic.naver.com/webtoon/list?titleId=739411&amp;weekday=sat,9.97,왕세자 입학도
350,360,"나를 길들여 봐, 차비서",글쓰는 귀신 / 홍주,토,"스토리, 로맨스","개망나니 재벌2세를 사람 만들면 3억을 받는다!
뛰어난 외모와 우월한 피지컬을 가졌지만 망나니처럼 행동하는
재벌2세 강주원을 간신히 사람 구실하게 만들어놨더니,
나 좋다고 달려드니 이를 어째!
돈만을 위해 악착같이 살아온 차영애는 3억과 사랑 사이에서
갈피를 잡기 어렵다.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/776134/thumbnail/thumbnail_IMAG06_f349c0eb-d657-4e82-80e4-f4f3ce5819d0.jpg,https://comic.naver.com/webtoon/list?titleId=776134&amp;weekday=sat,6.96,"나를 길들여 봐, 차비서"
351,361,"저무는 해, 시린 눈",MURO,토,"스토리, 드라마","태양의 신 카리야의 가호를 받은 마녀 '힐데가르'.
고향을 잃은 북부인 '에르킨'은 마녀를 쫓아 이름 없는 성으로 향한다.",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/746833/thumbnail/thumbnail_IMAG06_9af05640-8b2a-4123-aa6d-c3fe4523133a.jpg,https://comic.naver.com/webtoon/list?titleId=746833&amp;weekday=sat,9.97,"저무는 해, 시린 눈"
352,362,율리,돌배,토,"스토리, 드라마","신의 사원의 대도서관 관장인 쿠무치는 한 노예시장에서 율리라는 이름의 아이를 데려온다. 
사원의 일꾼 대신 율리에게 맡겨진 임무는 이웃나라로 함께 가서 사원의 지도자인 '하늘스승'의 후계자를 찾아 데려오는 것이다. 
쿠무치와 율리는 신의 사원을 나와 동쪽으로 떠나는 먼 길을 떠난다. 
두 사람은 여행길에 여러 다양한 사람들을 만나고 여러 나라를 거쳐 여행한다. 
그리고 그들은 드디어 찾고 있었던 '작은하늘스승'을 만나게 된다.",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/765470/thumbnail/thumbnail_IMAG06_93cbda4c-6a53-4833-b9a2-5a62d8051055.jpg,https://comic.naver.com/webtoon/list?titleId=765470&amp;weekday=sat,9.98,율리
353,363,동네몬스터,이현민 / 이세형,토,"스토리, 액션","화려한 과거의 아저씨X정의의 고등학생
두 명의 몬스터가 동네의 평화를 지킨다!",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/749054/thumbnail/thumbnail_IMAG06_85b64a32-285c-4fc6-81c6-568715f5a384.jpg,https://comic.naver.com/webtoon/list?titleId=749054&amp;weekday=sat,9.88,동네몬스터
354,364,압락사스,247,토,"스토리, 스릴러","사이비 종교가 장악한 지역. 그곳에선 무자비한 살인마 황호인의 범죄와 함께 전염병까지 번져나간다.
꼬일대로 꼬인 악의 연대기.",네이버 웹툰,18,1,0,https://shared-comic.pstatic.net/thumb/webtoon/729563/thumbnail/thumbnail_IMAG06_a58109ed-1272-4105-856e-a672a9d05f33.jpg,https://comic.naver.com/webtoon/list?titleId=729563&amp;weekday=sat,9.73,압락사스
355,365,팔려 온 신부,"지기, 시크크 / 지기",토,"스토리, 로맨스","고군분투 성장 사극 로맨스!
“오백 냥, 그 돈의 값어치를 다할 때까지 그대는 내 신부다.”
조선 최대 화룡 상단의 대행수 최태웅. 
세상의 모든 걸 돈으로 사고팔던 그가 과연 신부까지 돈으로 살 수 있을까?",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/757579/thumbnail/thumbnail_IMAG06_a3439add-778e-41e1-92b2-dc7cec77194e.jpg,https://comic.naver.com/webtoon/list?titleId=757579&amp;weekday=sat,9.84,팔려 온 신부
356,366,키스 식스 센스,갓녀 / 조코봉,토,"스토리, 로맨스","키스하는 순간 미래가 보인다!
키스하면 미래가 보이는 예술은 실수로 상사 차민후 팀장의 목에 키스를 한다.
그 순간 예술은 미래에 차민후와 함께있는 자신의 모습을 보게 되는데……
그런데 왜 하필 침대에서 뒹구는 모습인 거야?!
썸은 커녕 언젠가 회사 그만 둘 때 꼭 뒷통수 한 대 후려치고 갈 생각이었는데…!
어떻게든 끔찍한 미래가 현실이 되지 않게 열심히 부정해보지만
이 남자, 자꾸만 나한테 다가온다!
원수보다 못한 우리 사이, 진짜 로맨스가 있긴 한 거야?!
아슬아슬, 화끈한 초감각 로맨스 &lt;키스 식스 센스&gt;.",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/770964/thumbnail/thumbnail_IMAG06_2bc8d56f-ccb5-4a63-8543-71f1bafdc1c8.jpg,https://comic.naver.com/webtoon/list?titleId=770964&amp;weekday=sat,9.86,키스 식스 센스
357,367,2-3승강장,김민찰스,토,"스토리, 스릴러","적당한 인싸 새내기 '강현수'는 지하철을 타고 가던 중 누군가로부터 협박 톡을 받는다.
협박 톡을 보낸 범인은 강현수를 위협하며 여러 가지 지시를 내린다.
강현수는 범인의 정체를 알아내려 노력하지만 예상은 모두 빗나간다.
찾아낸 단서는 범인이 강현수를 '잘 알고 있는 사람'이라는 것뿐.
상황은 걷잡을 수 없이 흘러가고 강현수는 결국 범인과 마주하게 된다.
그리고 사건의 진상이 밝혀지는데..
2-3 승강장에 탄 모두가 피해자며 가해자다.
2020 지상최대공모전 대상 수상 작품!",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/770019/thumbnail/thumbnail_IMAG06_4dec998c-26ac-4976-a5e9-c33ee5cb0887.jpg,https://comic.naver.com/webtoon/list?titleId=770019&amp;weekday=sat,9.78,2-3승강장
358,368,오늘부터 천생연분,노승아 / 달노도,토,"스토리, 로맨스","떠오르는 스타이자 오랜 소꿉친구인 ‘소다경’과 ‘지민우’
스캔들에 휘말려 시작한 공개 ‘비즈니스 연애’가 급속도로 ‘결혼’까지 발전한다!
하지만 일사천리로 진행된 이 결혼 어딘가 수상한데...?!",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/761709/thumbnail/thumbnail_IMAG06_3f45e006-ab85-4d6c-90d9-21482acdaf09.jpg,https://comic.naver.com/webtoon/list?titleId=761709&amp;weekday=sat,9.92,오늘부터 천생연분
359,369,더 나우,이니,토,"스토리, 스릴러","10년 전의 순진한 나를 만났다.
""내가 다 고쳐줄게, 우리 인생""

과거 사건으로 인한 트라우마로 결국 28살에 스스로 죽음을 택한 '권지금'
그러나 정신차려보니 끔찍한 '그 일'이 발생하기 직전인 10년 전 과거로 돌아와있고,
열 살 어린 자기자신과 마주하게 되는데...

그녀는 행복해질 수 있을까?",네이버 웹툰,15,1,0,https://shared-comic.pstatic.net/thumb/webtoon/769802/thumbnail/thumbnail_IMAG06_060620a3-bf3e-4839-9337-918230e19a7b.jpg,https://comic.naver.com/webtoon/list?titleId=769802&amp;weekday=sat,9.89,더 나우
360,370,좋은데 어떡해,여은,토,"스토리, 로맨스","맘에 드는 사람이 생기면 일단 표현하고 직진하는 탓에
짝남, 썸남에게 전부 차이기만 하고 연애를 좀처럼 시작할 수가 없는 정연우.
그런데 갑자기 연우에게 남자들이 다가온다...?!
중학교 동창 서지완, 같은 과 동기 권우주, 동아리 선배 강하경까지! 이번엔 연애를 시작할 수 있을까?",네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/764951/thumbnail/thumbnail_IMAG06_f93e6f5f-e60b-4b41-a96c-72b28fe71738.jpg,https://comic.naver.com/webtoon/list?titleId=764951&amp;weekday=sat,9.91,좋은데 어떡해
361,371,모두 너였다,"이순기, 이재익 / 오정호",토,"스토리, 로맨스","근 미래, 생체공학박사이자 클론 테스터 '유리'는 남편의 외도로 하루하루를 고통 속에 살고 있다.
그러던 어느 날, 한달 후 폐기될 운명의 최신형 연애클론 '빅터'를 테스트하기 시작한다. 
그녀는 어느샌가 빅터로부터 마음의 위안을 얻는 한편, 남편이 자신에게 저지른 끔찍한 일들을 깨닫게 되는데...!",네이버 웹툰,12,1,0,https://shared-comic.pstatic.net/thumb/webtoon/764128/thumbnail/thumbnail_IMAG06_d1be55e6-e98a-42d5-ba67-a421da8ff3ce.jpg,https://comic.naver.com/webtoon/list?titleId=764128&amp;weekday=sat,9.94,모두 너였다
362,372,도사 가온,김상민,토,"스토리, 판타지",도사가 되고픈 소년 가온과 무명도사의 도술액션 모험판타지!,네이버 웹툰,0,1,0,https://shared-comic.pstatic.net/thumb/webtoon/733277/thumbnail/thumbnail_IMAG06_3a12884b-b94b-4b7a-bfe5-03a456b0da4f.jpg,https://comic.naver.com/webtoon/list?titleId=733277&amp;weekday=sat,9.91,도사 가온
