,id,title,author,genre,story,platform,age,complete,thumbnail,web,rate,free
851,851,MODERN,기린,"스토리, 드라마","방 안에 코끼리를 두고 사는 사람들의 성장 스토리.

채플린에 대한 오마주와 휴머니티가 함께합니다.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/260510/thumbnail/title_thumbnail_20101118182940_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=260510,9.57,1
852,852,질풍기획,이현민,"스토리, 개그",광고대행사 '질풍기획'의 제3기획팀. 평범한 그들의 질풍같은 하루는 오늘도 계속된다.,네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/256855/thumbnail/title_thumbnail_20120213122935_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=256855,9.96,2
853,853,슈퍼트리오,황미나,"스토리, 개그","대한민국 명작 만화 초대선.
살아 있는 전설 황미나 작가의 명작 “슈퍼트리오” 시즌2로 돌아오다.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/347685/thumbnail/title_thumbnail_20110701203711_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=347685,7.36,2
854,854,국가의,고리타,"옴니버스, 개그","당신의 꿈이 이루어지는 세상은 축구장만이 아니다!
힘들고 지친 자, 지는 해만 보면 눈물이 나는 자, 막힌 변기를 안고 한없이 울어본 적이 있는 자
미칠듯이 달려가자, 또 다른 세상 파라다이시움으로!",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/170785/thumbnail/title_thumbnail_20100602095151_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=170785,9.46,2
855,855,별의,후은,"스토리, 판타지",신비로운 미지의 섬에서 펼쳐지는 그들의 오묘하고도 아름다운 동화같은 이야기.,네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/259937/thumbnail/title_thumbnail_20111010155801_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=259937,9.96,2
856,856,폭풍의,강냉이,"스토리, 액션",전학생의 알콩달콩 두근두근 버라이어티 학교 서바이벌,네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/434644/thumbnail/title_thumbnail_20120116113534_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=434644,8.64,2
857,857,키드갱,신영우,"스토리, 개그","삼류 건달들의 좌충우돌 우왕좌왕 예측불허 육아일기.

트렌드를 이끈 정통 코믹만화의 부활!

2012년, 신영우 작가의 히트 만화 &lt;키드갱&gt;이 네이버 웹툰으로 다시 찾아옵니다.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/443422/thumbnail/title_thumbnail_20120214183301_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=443422,9.91,2
858,858,멍순이,김달님,"스토리, 감성","이곳 저곳 산 밖에 안보이는 샛골 마을.
그곳에서 일어나는 꽃님이와 멍순이의 흙냄새, 풀냄새 나는 이야기.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/316908/thumbnail/title_thumbnail_20110401160012_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=316908,9.83,2
859,859,고시생툰,seri,"스토리, 일상","대학입학. 그로부터 몇 년. 

공부하는 우리들의 빛나는 청춘.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/317365/thumbnail/title_thumbnail_20111205112024_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=317365,9.92,1
860,860,커피우유신화,마사토끼 / joana,"스토리, 판타지","마음만 먹으면 어떤것이든 가능한 신의능력
커피우유가 존재하지 않는 세상에서 커피의 신과 우유의 여신이 만들어가는 시시한 신화의 막이 지금 열린다",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/105533/thumbnail/title_thumbnail_20110406105148_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=105533,9.93,2
861,861,부토,정현주,"에피소드, 일상","Trump!(트럼프)' 정현주 작가의 웹툰 신작!!

우정, 수련과 결투, 승리, 출생의 비밀... 에 대한 얘기는 아닌 것 같습니다.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/400738/thumbnail/title_thumbnail_20111128185258_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=400738,9.92,1
862,862,그런지,김이랑,"스토리, 드라마","융자빚을 떠안고 사회로 방출된 이랑, 잘 나가는 형을 부러워 하는 해인, 외모 컴플렉스를 가진 인우,
 꿈 밖에 모르는 아저씨... 3% 모자란 그들의 성장 이야기.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/258207/thumbnail/title_thumbnail_20101115195425_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=258207,9.89,1
863,863,블라인드,윤현석 / 연우,"스토리, 로맨스","동화 속 세상에서 살아가는 앞 못보는 소녀와
동화를 믿지 않는 하드보일드한 소년의 동화같은 특별한 사랑이야기",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/389845/thumbnail/title_thumbnail_20110927111413_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=389845,9.79,2
864,864,연애세포,김명현,"스토리, 로맨스","백수가 최고의 미녀스타를 사로잡을  가능성은 얼마나 될까?
대충대충 인생 대충이와  사람보다 더 사람같은 고양이 네비의 치열하고 기발한 그녀 공략 메뉴얼.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/191347/thumbnail/title_thumbnail_20100716102811_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=191347,9.92,2
865,865,유토피아,늑대삼,"스토리, 드라마","평범하지 않은 두 사람의 평범한 사랑 이야기.

외로운 두 사람의 전혀 외롭지 않은 사랑 이야기.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/206149/thumbnail/title_thumbnail_20100809145112_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=206149,9.95,1
866,866,뜨거운,고민정,"스토리, 로맨스","찜질방에서 벌어지는 청춘 남녀들의 사랑과 고민,

그리고 다시 세상으로 돌아가기 위해 숨고르기를 하는 이웃들의 이야기.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/160461/thumbnail/title_thumbnail_20110801230833_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=160461,9.66,1
867,867,나란의사,유성연,"스토리, 드라마","한국에 숨겨진 무병장수마을 치웅리.

그곳에 돈밝히는 속물의사 이대환이 병원을 차렸다!",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/387517/thumbnail/title_thumbnail_20110930202527_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=387517,9.79,2
868,868,얼룩말,자유,"스토리, 드라마",백수 한세태와 룸메이트 김우민의 성장 만화,네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/374970/thumbnail/title_thumbnail_20110906174605_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=374970,9.96,2
869,869,봄이여,샐비,"스토리, 드라마","평범한 일상 속, 평범한 만남.
그 안에서 엮이는 조금은 특별한 인연.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/308801/thumbnail/title_thumbnail_20110311002913_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=308801,9.93,1
870,870,개판,현욱,"스토리, 액션","스스로를 정의라 부르는 조직 아마란스.
 
버려진 투견 바울이 겪는 그들의 이야기",네이버 웹툰,15,1,https://shared-comic.pstatic.net/thumb/webtoon/72939/thumbnail/title_thumbnail_20100928201822_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=72939,9.88,2
871,871,콘스탄쯔,김민정,"스토리, 드라마","바로 지금, 여기 이 곳에서 벌어지는, 새로운 삶을 향한 몸부림

긴 터널의 끝에서 그녀를 기다리고 있는 것은 무엇일까.생존을 위한 그녀의 몸부림을 담은 팩션 다큐멘터리.",네이버 웹툰,15,1,https://shared-comic.pstatic.net/thumb/webtoon/140444/thumbnail/title_thumbnail_20100225153651_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=140444,9.93,1
872,872,요리대마왕,랑또,"스토리, 개그","평범해 보이는 고등학교 3학년 소녀, 최고의 요리대회 &lt;도전! 요리왕&gt;에 도전하다.
여왕이 되고 싶은 그녀의 이름은 '마 왕'.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/284940/thumbnail/title_thumbnail_20110113154105_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=284940,9.92,2
873,873,LOST,정민용,"스토리, 스릴러","주변 사람들의 잇따른 죽음으로 저주 받은 아이라 불리우는 한하제. 
어느 날 그에게 헤어졌던 연인 아리가 찾아 오는데........",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/258206/thumbnail/title_thumbnail_20101115155018_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=258206,9.53,1
874,874,지상,정필원,"스토리, 판타지","지상에서 가장 불행한 인간을 뽑는 대회가 열린다?!
&lt;패밀리맨&gt; 정필원 작가가 선보이는 하이브리드 스쿨 판타지 액션 활극!",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/337963/thumbnail/title_thumbnail_20110603154404_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=337963,9.87,2
875,875,만화사랑,웹툰작가,"에피소드, 일상","윤인완&amp;곽재용, 이준익&amp;형민우, 최현우&amp;하일권, 이말년&amp;이제석, 최훈&amp;최희 등

각계각층을 대표하는 전문가들과 최고의 만화가들의 만남!",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/409100/thumbnail/title_thumbnail_20111117155436_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=409100,6.27,1
876,876,폭풍의,강냉이,"스토리, 액션","전학생의 알콩달콩 두근두근
버라이어티 학교 서바이벌.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/150388/thumbnail/title_thumbnail_20100331155005_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=150388,9.55,2
877,877,야!,랑또,"스토리, 개그","완벽한(?) 남자에게 애인을 빼앗긴 
동네 백수의 그럭저럭 복수극.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/148778/thumbnail/title_thumbnail_20100329121320_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=148778,9.92,2
878,878,지원,한(恨),"스토리, 액션","스릴러 웹툰 &lt;고향의 꽃&gt;의 작가 한(恨), 휴머니티를 안고 돌아오다.

착한남자 지원의 버라이어티한 인간융화 프로젝트.사람이 사람을 만나고 서로를 지원하는 허구에 관한 이야기.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/268859/thumbnail/title_thumbnail_20101213134328_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=268859,9.93,1
879,879,수사9단,김선권,"옴니버스, 스릴러","자칭 수사9단 홍달기 반장과 형편없는 정보에 정통한 정보통 형사,
그리고 고집불통 강호진과 조양이 함께하는 황당수사일지.
당황스러운 사건을 황당하게 해결해 버립니다.",네이버 웹툰,15,1,https://shared-comic.pstatic.net/thumb/webtoon/15568/thumbnail/thumbnail_title_15568_125x101.gif,https://comic.naver.com/webtoon/list?titleId=15568,9.9,2
880,880,2011,웹툰작가,"에피소드, 드라마","전설적인 작가 이현세, 이두호가 직접 프로듀싱한 10명의 신인작가 단편선",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/395444/thumbnail/title_thumbnail_20111014161835_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=395444,9.81,1
881,881,우연일까?,남지은 / 김인호,"스토리, 로맨스",우연일까? 운명일까? 가슴 설레는 사랑 이야기가 찾아옵니다.,네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/318992/thumbnail/title_thumbnail_20110408115556_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=318992,9.93,2
882,882,세개의시간,노란구미,"스토리, 드라마","일본인 유학생 히나, 엘리트 강박증 준호,나만의 철학을 가진 원.

이 3명이 바라보는 캠퍼스 라이프 스토리.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/24995/thumbnail/title_thumbnail_20100601191525_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=24995,9.89,2
883,883,지금,주동근,"스토리, 스릴러","평범하던 학교에 벌어진 감금사건..그리고 감금사건에 가려 미처 알지 못한 감염자.
 
학교는 이미 감염자들로 인해 빠져나갈 곳이 없다!! 그리고....지금 우리학교는",네이버 웹툰,18,1,https://shared-comic.pstatic.net/thumb/webtoon/67235/thumbnail/thumbnail_IMAG06_20190617_migrated.jpg,https://comic.naver.com/webtoon/list?titleId=67235,9.53,2
884,884,남기한엘리트만들기,미티,"옴니버스, 드라마","스물 일곱살, 공무원 시험 준비생 남기한! 어느 날 눈을 떠보니 16년전의 과거로 돌아가 초딩이 되었다!. 

누구나 한번쯤 꿈꿔보는인생 다시 살기 프로젝트. 남기한 엘리트 만들기",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/55150/thumbnail/title_thumbnail_20081231154926_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=55150,9.94,2
885,885,레드초콜릿,정기림 / 편현아,"스토리, 로맨스","이강아 서른 살, 아직은 삶이 어렵기만 한 그녀와 이삭, 사랑 외엔 두려운 것이 없는 열여덟 소년.
두 사람, 그리고 함께하는 이들이 만들어가는 다채로운 이야기.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/26671/thumbnail/thumbnail_title_26671_125x101.gif,https://comic.naver.com/webtoon/list?titleId=26671,9.84,1
886,886,다욤이의,"아키, 심윤수 / 심윤수","스토리, 드라마","다시! 다시! 내일 또 다시! 언제까지 ‘다시어트’를 할겁니까? 

무거운 이야기를 가볍게 이야기하는 당신을 위한 만화",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/317362/thumbnail/title_thumbnail_20110401161237_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=317362,9.26,1
887,887,단군할배요,호연,"스토리, 드라마","대한민국 어느 깊은 산골에서 다섯 살 아가씨가 산신을 만난다. 

단기 4343년, 단군이래 단군을 다시 만난 이들의 명랑한 이야기",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/169081/thumbnail/title_thumbnail_20100527153006_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=169081,9.91,1
888,888,어서오세요.305호에,와난,"스토리, 드라마","평범하게 자라온 대한건아 김정현, 그리고 그의 룸메이트 김호모.

하나부터 열까지 정반대인 그들이 겪는 민감하고 민망한 이야기들.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/25735/thumbnail/thumbnail_title_25735_125x101.gif,https://comic.naver.com/webtoon/list?titleId=25735,9.96,2
889,889,단편,태발,"스토리, 드라마","단편 '할머니' / '나는 내일 죽는다'

&lt;프로젝트X&gt; 태발 작가의 강렬한 단편 두 편.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/358286/thumbnail/title_thumbnail_20110904004712_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=358286,9.89,1
890,890,2011,웹툰작가,"옴니버스, 스릴러","네이버 웹툰 작가들이 들려주는 미스테리 괴담.
올 여름, 당신의 등골이 오싹해진다.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/350217/thumbnail/title_thumbnail_20110711145528_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=350217,8.44,1
891,891,까치우는,누비,"스토리, 드라마","교복만큼은 내가 원하는 교복을 입고 싶어!!! 남들과 다른 꿈을 가진 엉뚱 소녀 이단아의 학교생활.

본 컨텐츠는 서울 루키 스카우트 2010 당선작입니다.
",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/300957/thumbnail/title_thumbnail_20110217111426_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=300957,9.77,1
892,892,잉잉잉,황준호 / 수연,"스토리, 개그",수업시간에 똥을 싸버린 찌질이 복학생 황준호. 그는 과연 무사히 학교를 졸업할 수 있을 것인가!!,네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/308751/thumbnail/title_thumbnail_20110303153002_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=308751,9.94,1
893,893,굿모닝,이수정,"스토리, 판타지","사이코 8명, (미쳐가는)정상인 1명, 인공지능 로봇 1대.
 
이들이 우주함에서 펼치는 한심한 일상.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/205528/thumbnail/title_thumbnail_20100806155210_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=205528,9.87,1
894,894,멜로홀릭,팀겟네임,"스토리, 스릴러","교수인형,우월한하루의 팀겟네임.
그들의 시니컬 로맨스,'당신은 사랑에 중독되어 보셨습니까?'",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/142911/thumbnail/title_thumbnail_20100304183459_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=142911,9.93,2
895,895,불량,이유정,"스토리, 판타지","독특한 만화적 감수성과 색다른 그림 스타일을 지닌 이유정 작가의 신작
뱀파이어지만 절대 사람을 물지 않는 주인공과 생을 꿈꾸며 물리고 싶어 하는 엽기 노인. 그들의 이야기가 펼쳐진다.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/63455/thumbnail/title_thumbnail_20090401141805_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=63455,9.16,2
896,896,스토커,단우,"스토리, 스릴러",어린 딸이 있는 평범한 주부를 스토킹하는 의문의 남자. 어느 날 집앞에서 그녀의 딸이 유괴당하는 장면을 목격하게 된다.,네이버 웹툰,15,1,https://shared-comic.pstatic.net/thumb/webtoon/254143/thumbnail/title_thumbnail_20101104165342_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=254143,9.93,2
897,897,스마일,와루,"에피소드, 일상","오래된 사진에서 찾아보는 어린 시절의 이야기.

당신의 앨범에서 잃어버렸던 추억을 찾아보세요.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/183558/thumbnail/title_thumbnail_20100630150811_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=183558,9.94,1
898,898,프로젝트,태발,"스토리, 스릴러","모든 인간에겐 공통점이 있다. 세상에 나온 이상 가질 수 밖에 없는 본능, 자기 자신을 위한 이기심.
이기심은 자기 자신을 강인하게 만들어 주기도 하지만 때론 세상과 주위의 모든것을 파괴 하기도 한다.",네이버 웹툰,18,1,https://shared-comic.pstatic.net/thumb/webtoon/258205/thumbnail/thumbnail_IMAG06_20190617_migrated.jpg,https://comic.naver.com/webtoon/list?titleId=258205,9.89,2
899,899,테제,하람 / 지야,"스토리, 판타지","예언된 죽음. 운명에 도전하는 소년.
세계의 운명을 건 싸움이 지금 시작된다",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/226806/thumbnail/title_thumbnail_20100906152441_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=226806,9.57,2
900,900,은하연인전,전광철,"스토리, 로맨스","21세기 마지막 선비 환성현

디지털 시대를 사는 마지막 아날로그 선비 환성현에게 우주에서 그녀가 날아온다.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/51006/thumbnail/title_thumbnail_20081106172351_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=51006,9.76,1
901,901,묵회,한나,"스토리, 시대극","떠돌이 점쟁이 모아의 이야기.
 
그녀가 만나는 사람들의 이야기. 그리고 우리의 이야기. 이 세상의 이야기",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/63453/thumbnail/title_thumbnail_20090807192242_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=63453,9.91,1
902,902,뷰티플,박능출 / 박준규,"스토리, 스포츠","백수경력 3년의 축구 감독 공백기와 축구공 한번 잡아본 적 없는 여자고교 축구팀의 드림 하이!
본 컨텐츠는 서울 루키 스카우트 2010 당선작입니다.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/301377/thumbnail/title_thumbnail_20110217111508_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=301377,9.58,1
903,903,바이올린처럼.,김윤주,"스토리, 드라마","숨쉬는 나무, 4개의 현, 장인의 열정과 혼 그리고 그 따뜻한 울림

조금씩 알아가는 바이올린의 세상. 그 곳으로 당신을 초대합니다.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/150387/thumbnail/title_thumbnail_20100331141457_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=150387,9.92,1
904,904,견우와,유리아,"스토리, 로맨스","설화, 견우와 직녀, 판타지로 다시 태어나다.
",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/233265/thumbnail/title_thumbnail_20100917152439_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=233265,9.95,2
905,905,징글정글,김용진,"에피소드, 감성","&lt;쎈놈&gt; 중용 작가의 새 작품. 밀림 속 신비의 마을 ‘징글정글의 다양한 동물 친구들. 

조금은 엉뚱하지만 사랑스러운 친구들의 모습을 통해 돌아보는 일상.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/103391/thumbnail/title_thumbnail_20091125122122_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=103391,9.81,2
906,906,리턴,송래현,"스토리, 스포츠","은반위에서 펼쳐지는 작은 소녀의 도전.  근성소녀 스포츠 만화.

차성진 작가 만화 &lt;은반 위의 요정&gt; 리메이크작.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/277235/thumbnail/title_thumbnail_20101229120113_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=277235,9.85,1
907,907,흐드러지다,연제원,"스토리, 시대극","지배하는 자, 차지하려는 자 그리고 암살자.쥬신의 황궁을 둘러 싼 음모와 배신
그 뒤로 서서히 드러나는 숨겨진 이야기",네이버 웹툰,15,1,https://shared-comic.pstatic.net/thumb/webtoon/72499/thumbnail/title_thumbnail_20141020141429_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=72499,9.92,2
908,908,혜성같은,한혜연,"스토리, 스릴러","사건현장에서 발견된 의문의 기호. 이 기호는 무엇을 의미하는 것일까?

1962년 조항리 화백 원작 만화의 리메이크 작품. 리메이크 시리즈는 한국만화영상진흥원과 함께합니다.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/274400/thumbnail/title_thumbnail_20101221154400_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=274400,9.64,1
909,909,핑크레이디,"연우, 서나","옴니버스, 드라마","핑크레이디의 그와 그녀가 돌아오다.
 
겨울이와 현석이가 함께 떠나는 뒤죽박죽 미술사여행기",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/68684/thumbnail/title_thumbnail_20090522165831_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=68684,9.91,1
910,910,힘내요,웹툰작가,"에피소드, 일상",네이버 웹툰작가들이 지진해일로 어려운 상황을 맞은 일본을 응원합니다.,네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/312979/thumbnail/title_thumbnail_20110319175017_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=312979,6.98,1
911,911,그린스마일,권혁주,"스토리, 감성","2050년이면 사라지는 북극. 그곳에 살고 있던 행복한 물범모자.

그러나 인간의 무분별한 사냥으로 아기 물범은 외톨이가 되어 엄마를 찾아 모험을 떠나게 된다.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/72938/thumbnail/title_thumbnail_20090630171514_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=72938,9.91,2
912,912,보톡스,황미나,"스토리, 로맨스","대한민국 만화계의 전설 황미나 작가
5년간의 공백을 뒤로 하고 신작으로 돌아오다.
 
세대를 뛰어넘는 감성과 아름다운 작화의 하모니.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/63129/thumbnail/title_thumbnail_20090327122336_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=63129,9.21,2
913,913,오렌지,석우,"스토리, 로맨스","뱀파이어 정체를 숨긴 전학생 백마리와 인기 남학생 정재민.
석우 작가가 그리는 그들의 감성적인 판타지 로맨스.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/293520/thumbnail/title_thumbnail_20130118185824_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=293520,9.91,2
914,914,열쇠줍는아이,최윤진,"스토리, 판타지","어느날 그들의 운명을 바꿔버린 열쇠

그리고 찾아온 이별. 엇갈림. 오해. 그 진실을 찾기위한 두 소녀의 외로운 여행기",네이버 웹툰,15,1,https://shared-comic.pstatic.net/thumb/webtoon/26084/thumbnail/title_thumbnail_20160406171559_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=26084,9.84,2
915,915,키스우드,안성호,"스토리, 판타지","언덕이라 불리우는 정체 불명의 숲, 그리고 그곳을 지배 하고있는 소녀 '무아'.
무아의 손에서 벗어나 숲을 탈출하기 위한 설씨 일행의 험난한 여정!",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/169082/thumbnail/title_thumbnail_20100527153219_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=169082,9.95,2
916,916,입시명문사립,김규삼,"옴니버스, 개그","입시명문 사립 정글고등학교 입학권!! 각 계층의 다양한 학생들과 모든 군더더기 교육을 쫙~ 뺌으로서
교육의 몸짱이라 할 수 있는 정글고등학교에 오신 것을 환영합니다.",네이버 웹툰,12,1,https://shared-comic.pstatic.net/thumb/webtoon/15640/thumbnail/thumbnail_title_15640_125x101.gif,https://comic.naver.com/webtoon/list?titleId=15640,9.91,2
917,917,미호이야기,혜진양,"스토리, 판타지","이 세상에 처음 나타난 구미호는 자신의 자식 아홉을 잡아먹어야 
사람이 된다는 더 웃기지도 않은 저주에 걸린 그저 꼬리가 아홉이나 달린 가여운 숫여우였습니다.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/188197/thumbnail/title_thumbnail_20100712122204_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=188197,9.96,2
918,918,안나라수마나라,하일권,"스토리, 드라마","따뜻한 감성의 하일권 작가 2010 작품.
철없는 마술사를 만난 한 소녀의 성장 드라마.
당신, 마술을 믿으시나요?",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/179704/thumbnail/title_thumbnail_20100623183427_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=179704,9.95,2
919,919,열아홉스물하나,요한 / 김혜진,"스토리, 로맨스","아직 아이이고 싶은 열아홉 살 남자아이 동휘와 스물 한 살의 어른이 되어도 아이와 다를 바 없는 여자 윤이.

길고양이를 통해 만난 그들이 소중한 것을 나누는 이야기.",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/206146/thumbnail/title_thumbnail_20100806194800_t125x101.jpg,https://comic.naver.com/webtoon/list?titleId=206146,9.95,1
920,920,차라리,Mlizard,"스토리, 스릴러","새로 부임한 잘생긴 부교수 남상현은 같은 대학교 학생 김유리와 사랑에 빠진다.
운명인 줄 알았던 그녀를 만난 후 계속 뜻밖의 사고에 휘말리게 되고, 그의 인생은 점점 알 수 없는 방향으로 흘러가는데…",네이버 웹툰,0,1,https://shared-comic.pstatic.net/thumb/webtoon/761249/thumbnail/thumbnail_IMAG06_8f35c0e1-6cc2-4ebd-ac70-203fcdcf2874.jpg,https://comic.naver.com/webtoon/list?titleId=761249,9.5,2
