,id,title,author,genre,platform,story,age,rate,complete,free,thumbnail,website
216,216,하나와 히나는 방과후,모리나가 밀크,백합,레진코믹스,“소녀들은 방과 후 사랑을 속삭인다” 키가 작고 수수한 여고생 ‘하나’는 어떤 물건을 사기 위해 팬시숍에서 열일 중! 바로 그 팬시숍에 척 보기에도 아이돌급♥외모를 자랑하는 얼짱 여자아이 ‘히나’가 새로운 아르바이트생으로 들어온다....,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6721205323431936/images/tall.webp?updated=1514307605884&width=214,https://www.lezhin.com/ko/comic/hana_and_hina
217,217,사신의 연인,"이동희, 소희",로맨스,레진코믹스,혜국 최고의 상단 의 단주 채예영. 분명히 명이 다해 죽었는데....눈을 떠 보니 젊은 여인의 몸이다?! 단서를 찾기 위해 고군분투하는 예영과 그녀 곁에 맴도는 치명적인 매력의 사신단! 미스터리한 그들의 달콤 살벌...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5719139511762944/images/tall.webp?updated=1611034319368&width=214,https://www.lezhin.com/ko/comic/envoy_lover
218,218,압구정 몬스터,"한지혜, 루창",로맨스,레진코믹스,"우리를 스쳐지나가는 '누군가'는 인간이 아닌 정체를 숨긴 몬스터일지도 모른다?! 여기, 과거에 상처를 받고 인간을 증오하는 한 괴물이 있습니다. 하지만 괴물은 자신을 외면하지 않을 진실한 사랑을 원합니다. 강남 압구정에서 인간들 속에...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5986643472613376/images/tall.webp?updated=1627276405171&width=214,https://www.lezhin.com/ko/comic/apgujeong_monster
219,219,딜리셔스 블러드 [연재],"연두, ZQ, 띄띄, 라륀느",로맨스,레진코믹스,평범한 대학생 최유정은 어느 날 모종의 사건으로 '딜리셔스 블러드'란 카페에 빚을 지게 된다. 1억이라는 거대 빚을 지게 된 최유정. 카페 사장인 대니얼은 최유정에게 자신의 카페에서 아르바이트를 하며 빚을 갚으라 한다....,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5963549866524672/images/tall.webp?updated=1620030825735&width=214,https://www.lezhin.com/ko/comic/delicious_blood
220,220,스파이스와 커스터드,우사미 마키,로맨스,레진코믹스,타마는 10년 동안 짝사랑한 소꿉친구 치카와 사귀게 된다♥ 행복 시작~!!일 줄 알았지만 치카가 들어 있는 검도부는 연애 금지! 치카는 혹시 모두에게 들키면 「바로 헤어진다」며 으름장을 놓고―…?! 하지만 은근히 챙겨주는 치카가...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5207944902279168/images/tall.webp?updated=1600407850758&width=214,https://www.lezhin.com/ko/comic/spice_custard
221,221,사랑은 개싸움!,JOY,로맨스,레진코믹스,좋아하는 것을 위해서는 개싸움(?)을 불사해야만 할 때도 있는 법! 솔로 아이돌 가수 ‘록시’의 열성적인 팬 ‘류미나’. 록시의 라이벌 격 존재인 ‘별이’의 열렬한 팬 ‘진영’. 두 사람의 개싸움의 행방은 과연 어디로...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4916466885394432/images/tall.webp?updated=1621998398227&width=214,https://www.lezhin.com/ko/comic/dog_fight
222,222,"보스 오빠, 제발! [연재]",길거리 동자,로맨스,레진코믹스,"단짝친구가 하필이면 누군가의 내연녀라니! 친구 대신 해결하로 나간 카페에서 불륜남의 아내와 싸우다 홧김에 의자를 던졌는데, 그만 36억원짜리 한정판 외제차에 꽈당! 수리비를 요구하는 차 주인은 얼굴은 꽃미남, 매너라고는 전혀 찾아 볼...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4514622767628288/images/tall.webp?updated=1582704165829&width=214,https://www.lezhin.com/ko/comic/please_boss_
223,223,발렌타인 키스 [연재],"김희성, 이유수",로맨스,레진코믹스,"누군가는 인생 1회 차지만 여기 누군가는 인생 9회 차다. 연민으로 인해 인간 세계에 개입해 버린 주신의 제자, 발렌타인. 그는 주신의 노여움을 사, 그 벌로 인간 세계에서 9번의 생과 사를 겪게...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5187571428687872/images/tall.webp?updated=1627971829501&width=214,https://www.lezhin.com/ko/comic/valentine_kiss
224,224,빨강머리 백설공주,아키즈키 소라타,로맨스,레진코믹스,사과처럼 아름다운 빨강머리의 소유자 백설. 악명 높은 라지 왕자가 그 특이한 머리색을 마음에 들어하는 바람에 난감해지자 왕국을 떠나기로 결심한다!! 도착한 이웃나라 숲에서 백설을 도와준 소년 젠의 정체는?! AKAGAMI NO SHIRAYUKIHIME...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5409508389158912/images/tall.webp?updated=1614133194156&width=214,https://www.lezhin.com/ko/comic/snowwhite_redhair
225,225,대공비 후보지만 견실하게 할 생각입니다,"와타리 마카나, 세오 유리",로맨스,레진코믹스,"불철주야 절약하며 생활하는 궁핍한 후작가의 영애, 테레제. 어느 날 대공의 심부름꾼으로 근위기사 제이드가 후작 저택에 찾아와 테레제가「대공비 후보」가 됐다는 소식을 알려준다. 가난한 귀족인 내가 대공비라니 말도 안 돼! 테레제는 거절했지만...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6630793376497664/images/tall.webp?updated=1596624191136&width=214,https://www.lezhin.com/ko/comic/daikohi_koho
226,226,해피 슈가 라이프,카기소라 토미야키,백합,레진코믹스,"속여도 범해도 빼앗아도 죽여도 된다고 생각해 분명 이게 사랑이야. 그녀는 그렇게 생각했습니다. 이 마음을 지키기 위해서라면, 무슨 짓이든 할 수 있다. ⓒTomiyaki Kagisora/SQUARE ENIX CO., LTD.",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6094539574018048/images/tall.webp?updated=1598419012918&width=214,https://www.lezhin.com/ko/comic/happy_sugar_life
227,227,추락 여고생과 폐인 교사,소라,로맨스,레진코믹스,"여고생 미코토는 실연을 당한 후 자살하기로 결심하지만, 물리 교사인 하이바 진(통칭·폐인)의 방해를 받는다. '죽기 전에 나랑 연애할래?'라고 고백하는 선생님?! 위험한 흔들다리 효과 LOVE! TSUIRAKU JK TO HAIJIN KYOSHI ⓒ sora...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5752503151951872/images/tall.webp?updated=1590480176203&width=214,https://www.lezhin.com/ko/comic/crash_highschool_girl
228,228,면사포를 쓰고픈 남자,스트,로맨스,레진코믹스,"2m 10cm의 키, 곰과 같은 덩치지만 마음만은 저 들판의 코스모스보다도 여린 남자, 주인공 '홍사랑'. 과거 받았던 상처로 인해 자신을 부정하게 된 사랑은 어느 날 자신을 바꿔줄 인연들과 만나게 되는데.. 자기도...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6277832487534592/images/tall.webp?updated=1589461893353&width=214,https://www.lezhin.com/ko/comic/man_in_a_veil
229,229,달빛천사,타네무라 아리나,로맨스,레진코믹스,부모님이 돌아가시고 엄한 외할머니와 함게 살고 있는 미즈키는 아버지를 따라 가수가 되는 것이 꿈. 그러나 딸이 남자를 잘못 만나 죽게 되었다고 생각하는 할머니는 절대로 미유키의 꿈을 허락하지 않는다. 게다가 미즈키는...,0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5188513004322816/images/tall.webp?updated=1626414534152&width=214,https://www.lezhin.com/ko/comic/fullmoon_wo_sagashite
230,230,헌터의 약혼자로 살아남기,"서하, 은나",로맨스,레진코믹스,악명 높은 ‘뱀파이어 헌터’ 여주 맥시에게 잡힌 여린 초식남 뱀파이어 루이의 목숨을 건 판타지 ‘생존’ 로맨스,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6561586036146176/images/tall.webp?updated=1610939554332&width=214,https://www.lezhin.com/ko/comic/hunterlover
231,231,신음 소리는 조용히 [개정판],츠즈리,로맨스,레진코믹스,"[해당 작품은  성인 버전의 일부 장면을 수정한 15세 개정판입니다. 이용에 참고 부탁드립니다.] ""넣어 줄게, 남자친구한테는 비밀로."" 대학생이 되고 처음으로 자취를 하게 된 유이코. 그러나 이사를 도와주러 온 남자친구와의 X스 소리가...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5309698299985920/images/tall.webp?updated=1616028781442&width=214,https://www.lezhin.com/ko/comic/groan_of_silence_re
232,232,나의 백합은 일입니다,미만,백합,레진코믹스,"시라키 히메는 누구에게나 사랑받도록 행동하는 고등학교 1학년. 어느 날, 실수로 지나가던 카페 점장 마이를 다치게 해버려, 마이의 대타로 '카페 리베 여학원'의 점원이 된다. 그곳은 점원들이 아가씨 학교의 학생을 연기하며 슈베스타(자매)가...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5456880857055232/images/tall.webp?updated=1612766862995&width=214,https://www.lezhin.com/ko/comic/my_lily
233,233,왕녀님은 파혼하고 싶어,Mii,로맨스,레진코믹스,"북부의 지배자 에녹 호크. 그의 생일 연회를 맞아 수많은 귀족 영애들이 그와 약혼할 꿈을 품고 북부 에클라 성으로 향한다. 그러나 그를 찾은 첫 번째 손님은 정반대의 목적을 가지고 있었다. ""나,...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6494986018816000/images/tall.webp?updated=1621326350826&width=214,https://www.lezhin.com/ko/comic/princess_break_marriage
234,234,후루마푸라,쿨교신자,백합,레진코믹스,둘이 함께라면 매일이 10점 만점♪ 쿨교신자 작가의 최신작은 들쭉날쭉 사고뭉치 콤비가 펼치는 채점 코미디입니다. 모든 것을 점수판(Placard)으로 점수를 매기는 사인 마코토와 상당히 활발하며 누구와도 잘 어울리고 싶어하는 코엔지 쿄의 만남은...,0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4943827551518720/images/tall.webp?updated=1602070127253&width=214,https://www.lezhin.com/ko/comic/fullmapla
235,235,화폭의 계절,"은렌, 두가비",백합,레진코믹스,"부모님의 반대로 화가의 꿈을 포기하게 된 수아, 아버지가 돌아가시고 얼굴도 본적이 없는 어머니를 찾으러 한국으로 온 제이드. 수아가 다니는 귀족학교 ‘유채학당’에서 버틀러로 일하며 엄마의 흔적을 찾던 제이드는 꿈에 매달리는 수아와...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5570283523080192/images/tall.webp?updated=1609732241792&width=214,https://www.lezhin.com/ko/comic/season_of_canvas
236,236,악역 영애는 서민에게 시집가고 싶어!!,"나비코, 호우호우, 안즈테이 리코",로맨스,레진코믹스,"해피엔딩을 위한 대반전을 꿈꾸는 이세계 러브 코미디! 대인기 스마트폰 게임 『러브☆매지컬』의 “공략 대상 외” 캐릭터에게 빠져버린 나. 현장 이벤트에 갔다 돌아오는 길, 정신을 차리고 보니 그곳은 게임 속이었고 게다가 처형당할...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4558818799583232/images/tall.webp?updated=1617023463419&width=214,https://www.lezhin.com/ko/comic/i_want_to_marry
237,237,봄의 저주,코니시 아스카,로맨스,레진코믹스,"나츠미에게 세상의 전부였던 동생, 하루가 죽었다─. 동생의 추억을 더듬기 위해 나츠미는 「동생과 둘이서 갔던 장소에 나를 데리고 가달라」는 조건을 붙여, 동생의 약혼자였던 토고와 교제를 시작한다. 사랑하는 동생을 빼앗은 남자와 두...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6661179745566720/images/tall.webp?updated=1614660437500&width=214,https://www.lezhin.com/ko/comic/curse_of_spring
238,238,레디-GO!,백상은,로맨스,레진코믹스,미래의 대스타를 꿈꾸는 신류이는 인기 절정의 아이돌 가수 하준과 뮤직비디오 키스신을 찍었는데 류이가 사용하는 딸기맛 치약탓에 하준이 구역질을 하고 만다. 하준에게 끔찍한 소리를 들은 류이는 그와 한 학교 한반에 입학하게...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/542/images/tall.webp?updated=1425537279155&width=214,https://www.lezhin.com/ko/comic/readygo
239,239,내가 널 행복하게 해 줄 건데! [연재],류호,로맨스,레진코믹스,"검은 날개를 가진 천계의 아이, 도브. 남들과 다른 외모 때문에 괴롭혀지길 수년 째… 정식 천사가 되어 복수할 날만을 꿈꾼다. 하지만 천계의 아이가 정식 천사가 되기 위해선 지명 받은 인간을 행복하게...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6393320025686016/images/tall.webp?updated=1582705394417&width=214,https://www.lezhin.com/ko/comic/make_happy
240,240,"선생님, xx라는 게 진짜예요?",와타세 하나,로맨스,레진코믹스,"방과 후, 두 사람만 남은 교실…. 수업에선 볼 수 없던 표정의 선생님이 나에게 다가온다…!! 교실에서 AV 하나를 발견한 미코. 하필 그 장면을 동경하는 미스미 선생님에게 들켜 AV의 주인이라고 오해를 받는다....",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6066872002936832/images/tall.webp?updated=1614143327298&width=214,https://www.lezhin.com/ko/comic/xx_teacher
241,241,젠더리스 남자에게 사랑받고 있습니다,타메코우,로맨스,레진코믹스,"「와코가 있어 주는 것만으로도 난 행복해. 정말 사랑해」 SNS에서 인기절정인 젠더리스 패션 스타, 메구루. 메이크업이나 패션, 네일아트까지 완벽하게 귀여운 그의 애인은 바로 지극히 평범한 사회인 여성, 와코. 외모의 밸런스? 그런...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5314337234812928/images/tall.webp?updated=1602487598708&width=214,https://www.lezhin.com/ko/comic/genderis_man
242,242,뚱뚱한 로맨스,우끼,로맨스,레진코믹스,"고등학교 입학식에서 오랫동안 짝사랑했던 승현을 보게 된 희진은 그에게 좀 더 가까이 다가가기 위해 승현과 같은 연극 동아리를 지원하게 된다. 하지만 뚱뚱한 외모의 희진은 연기는커녕 잡일만 하게 되었지만, 그래도 승현을...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5141035192942592/images/tall.webp?updated=1495790727808&width=214,https://www.lezhin.com/ko/comic/plumpy_romance
243,243,사랑하는 고슴도치,히나치 나오,로맨스,레진코믹스,"""사람 패는 게 낙이고, 남에겐 전혀 관심 없음."" 교내에 이런 식으로 소문이 퍼져 있는 호즈키. 하지만 그런 그를 '경계심 많은 고슴도치 같다' 고 생각한 키이는 그걸 계기로 접근한다…♡ 뾰족뾰족한 고슴도치...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6733834215555072/images/tall.webp?updated=1626921480933&width=214,https://www.lezhin.com/ko/comic/a_hedgehog_in_love
244,244,쿠로사키 말 따위 안 들을 거야,마키노,로맨스,레진코믹스,"고등학생이 되어 열심히 이미지 변신 중인 유우는 동경하는 [화이트 프린스], 시라카와가 있는 학교 기숙사에서 살게 된다♪ 하지만 그곳에는 [블랙 데빌]이라 불리는 공포의 대상, 쿠로사키도 있었다! 쿠로사키에게 대항한 유우는 그 [벌]로...",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5922279598981120/images/tall.webp?updated=1522292401547&width=214,https://www.lezhin.com/ko/comic/black_and_white_prince
245,245,흑룡연인,주이원,로맨스,레진코믹스,상하이 최고의 미술관의 직원으로 자부심을 갖고 살아가던 의지의 한국인 아가씨 한평안. 악착같은 알바 생활로 상하이 음악원 최고의 첼리스트를 꿈꾸는 대학생 김여래. 창창했던 태권도 유망주의 꿈을 접고 상하이로 흘러 들어온 청년...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4786035588202496/images/tall.webp?updated=1610943310603&width=214,https://www.lezhin.com/ko/comic/black_dragon_love
246,246,새빨간 결혼,유승종,로맨스,레진코믹스,꿈같은 내집마련을 위해서라면..사랑없이도 부부 행세가 가능하다? N포세대였던 연주와 지훈은 우연히 결혼정보업체 이벤트에 당첨되어 아파트를 얻게된다. 놓치기엔 너무 아까운 기회..결국 그들은 위장결혼을 감행하게 되는데! 그렇게 시작된 쿨하고도 아슬아슬한 가짜 부부 생활....,0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4996086850125824/images/tall.webp?updated=1520223476591&width=214,https://www.lezhin.com/ko/comic/red_marriage
247,247,있잖아요 용님!,영현,로맨스,레진코믹스,"""카를, 드래곤 수장의 목 혹시 내게 바칠 수 있을까?"" 어릴적 가족을 잃었지만 오를레앙 공작과 국왕의 도움으로 훌륭하게 성장한 카를. 공작에게 국왕의 의미심장한 말을 전달하기 위해 참석한 무도회에서 의문의 폭발사고가 발생하는데....",0,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4728647098630144/images/tall.webp?updated=1625459643566&width=214,https://www.lezhin.com/ko/comic/heydragon
248,248,환생하여 의녀가 되다 [연재],"JIANGWUWU, HUQI",로맨스,레진코믹스,"평생 한 사람만을 사랑해야 하는 줄만 알았던 소유이는 어느 날 갑자기 자신의 집을 찾아온 이모와 친척 동생에 의해 운명이 바뀌어버린다. 어머니는 병으로 돌아가시고, 자신의 남편은 친척 동생에게 빼앗겨 버리고 마는데......",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/4833109233434624/images/tall.webp?updated=1609830313506&width=214,https://www.lezhin.com/ko/comic/rebirth_doctor
249,249,허니 컴 허니,시라이시 유키,로맨스,레진코믹스,그의 진짜 모습을 알면 사랑할 수밖에 없어. 깜찍한 겉모습 때문에 「연약한 여자아이」로 착각하기 쉽지만 사실은 싸움을 잘하는 미소녀 미츠와 무서운 겉모습 때문에 「흉악한 불곰」이라는 별명이 붙었지만 사실은 귀여운 인형을 무지...,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/5409586549424128/images/tall.webp?updated=1597918798805&width=214,https://www.lezhin.com/ko/comic/honey_come_honey
250,250,왕자님이 있다,"양혜석, 슈토",로맨스,레진코믹스,"어디에나 있을 법한 평범한 그녀, 그녀는 친구와 술을 마시던 중 애인이 없다는 이유로 놀림을 받게 되고 홧김에 자신도 남자친구가 있노라고 떵떵거리며 큰소리를 치고 만다. 하지만 실제로는 거짓말, 거짓말, 거짓말. 이를...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6731240511438848/images/tall.webp?updated=1628739534539&width=214,https://www.lezhin.com/ko/comic/undercover_prince
251,251,슈트를 입은 악마 [개정판],무라카미 미치코,로맨스,레진코믹스,"[해당 작품은  성인 버전의 일부 장면을 수정한 15세 개정판입니다. 이용에 참고 부탁드립니다.] ""너를 부장의 취향으로 바꿔주겠어."" 의류 업체에 취업했지만, 패션에 둔감하고 행동까지 굼떠 지적만 당하던 메구미. 사무직이었던 그녀는 어느 날...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6645520423518208/images/tall.webp?updated=1585308186897&width=214,https://www.lezhin.com/ko/comic/suitedevil_rd
252,252,콜레트는 죽기로 했다,유키무라 알토,로맨스,레진코믹스,"언제나 수고가 많아요. 당신을 위한 ""사랑""과 ""감동""의 처방전. 아침부터 밤까지 일에 쫓기는 약사 콜레트. 식사 중에도 수면 중에도 아랑곳없이 환자가 찾아온다! 이곳이 아닌 어딘가로 도망치고 싶어.... 지칠 대로 지친 콜레트가...",15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/6066882699919360/images/tall.webp?updated=1606376686460&width=214,https://www.lezhin.com/ko/comic/colette_decides_to_die
253,253,외모윤리,이아영,로맨스,레진코믹스,세상은 결국 외모가 전부일까? 외모 때문에 오해받는 소년소녀들의 이야기.,15,null,연재중,유료,https://ccdn.lezhin.com/v2/comics/90/images/tall.webp?updated=1520223386113&width=214,https://www.lezhin.com/ko/comic/vis_ethics
